x-axis                	strain               
-1.9994               	9.477777777777778    
-1.9987500000000002   	10.444444444444445   
-1.9981               	8.866666666666667    
-1.9974500000000002   	9.688888888888888    
-1.9968               	10.988888888888889   
-1.99615              	11.433333333333334   
-1.9954999999999998   	9.600000000000001    
-1.99485              	8.68888888888889     
-1.9942000000000002   	7.877777777777778    
-1.99355              	8.377777777777776    
-1.9929000000000001   	8.988888888888889    
-1.9922499999999999   	9.31111111111111     
-1.9916               	8.8                  
-1.9909500000000002   	8.277777777777779    
-1.9903               	9.11111111111111     
-1.9896500000000001   	10.644444444444444   
-1.9889999999999999   	9.044444444444444    
-1.98835              	6.533333333333333    
-1.9877000000000002   	8.233333333333333    
-1.98705              	8.422222222222222    
-1.9864000000000002   	8.766666666666666    
-1.98575              	9.122222222222222    
-1.9851               	10.088888888888889   
-1.9844499999999998   	7.411111111111111    
-1.9838               	6.444444444444445    
-1.9831500000000002   	7.599999999999999    
-1.9825               	8.777777777777779    
-1.9818500000000001   	8.011111111111113    
-1.9811999999999999   	7.7444444444444445   
-1.98055              	6.855555555555556    
-1.9799000000000002   	7.422222222222222    
-1.97925              	6.98888888888889     
-1.9786000000000001   	7.433333333333334    
-1.9779499999999999   	6.544444444444444    
-1.9773               	6.933333333333334    
-1.9766500000000002   	6.544444444444444    
-1.976                	6.800000000000001    
-1.9753500000000002   	7.188888888888889    
-1.9747               	6.3999999999999995   
-1.97405              	6.833333333333333    
-1.9734000000000003   	4.555555555555555    
-1.97275              	5.866666666666666    
-1.9721000000000002   	3.5777777777777775   
-1.97145              	5.111111111111111    
-1.9708               	7.7444444444444445   
-1.9701499999999998   	8.100000000000001    
-1.9695               	5.811111111111112    
-1.9688500000000002   	5.8999999999999995   
-1.9682               	5.699999999999999    
-1.9675500000000001   	6.311111111111112    
-1.9668999999999999   	5.822222222222223    
-1.96625              	6.944444444444445    
-1.9656000000000002   	4.755555555555556    
-1.96495              	5.733333333333333    
-1.9643000000000002   	5.066666666666666    
-1.96365              	5.366666666666666    
-1.963                	4.866666666666666    
-1.9623500000000003   	4.7444444444444445   
-1.9617               	7.355555555555556    
-1.9610500000000002   	5.222222222222223    
-1.9604               	5.366666666666666    
-1.95975              	4.355555555555556    
-1.9590999999999998   	5.944444444444445    
-1.95845              	6.811111111111111    
-1.9578000000000002   	5.6                  
-1.95715              	3.233333333333333    
-1.9565000000000001   	4.766666666666667    
-1.9558499999999999   	5.9111111111111105   
-1.9552               	4.955555555555556    
-1.9545500000000002   	5.022222222222222    
-1.9539               	5.811111111111112    
-1.9532500000000002   	6.1000000000000005   
-1.9526               	6.311111111111111    
-1.95195              	4.7555555555555555   
-1.9513000000000003   	5.688888888888889    
-1.95065              	3.8777777777777778   
-1.9500000000000002   	3.0                  
-1.94935              	4.988888888888889    
-1.9487               	5.311111111111111    
-1.9480499999999998   	3.477777777777778    
-1.9474               	3.855555555555555    
-1.9467500000000002   	5.188888888888889    
-1.9461               	6.277777777777778    
-1.9454500000000001   	4.922222222222222    
-1.9447999999999999   	5.688888888888888    
-1.94415              	5.233333333333333    
-1.9435000000000002   	4.411111111111111    
-1.94285              	4.744444444444444    
-1.9422000000000001   	4.944444444444445    
-1.9415499999999999   	6.333333333333333    
-1.9409               	8.211111111111112    
-1.9402500000000003   	6.822222222222223    
-1.9396               	5.122222222222222    
-1.9389500000000002   	4.888888888888889    
-1.9383               	4.588888888888889    
-1.93765              	5.2777777777777795   
-1.9369999999999998   	5.011111111111111    
-1.93635              	4.722222222222221    
-1.9357000000000002   	6.011111111111111    
-1.93505              	7.455555555555557    
-1.9344000000000001   	5.1000000000000005   
-1.9337499999999999   	4.377777777777778    
-1.9331               	3.322222222222222    
-1.9324500000000002   	5.811111111111111    
-1.9318               	5.866666666666666    
-1.9311500000000001   	5.344444444444444    
-1.9304999999999999   	4.155555555555555    
-1.92985              	2.977777777777778    
-1.9292000000000002   	4.522222222222222    
-1.92855              	6.522222222222222    
-1.9279000000000002   	6.877777777777778    
-1.92725              	4.533333333333333    
-1.9266               	6.922222222222222    
-1.9259499999999998   	6.7333333333333325   
-1.9253               	4.9222222222222225   
-1.9246500000000002   	5.166666666666667    
-1.924                	7.688888888888889    
-1.9233500000000001   	7.422222222222222    
-1.9226999999999999   	6.066666666666666    
-1.92205              	5.611111111111111    
-1.9214000000000002   	4.444444444444445    
-1.92075              	5.344444444444445    
-1.9201000000000001   	5.51111111111111     
-1.9194499999999999   	5.377777777777777    
-1.9188               	4.7444444444444445   
-1.9181500000000002   	4.155555555555555    
-1.9175               	4.177777777777778    
-1.9168500000000002   	4.155555555555555    
-1.9162               	3.999999999999999    
-1.91555              	4.5888888888888895   
-1.9149000000000003   	5.422222222222222    
-1.91425              	4.933333333333334    
-1.9136000000000002   	5.099999999999999    
-1.91295              	4.9222222222222225   
-1.9123               	6.7444444444444445   
-1.9116499999999998   	6.322222222222222    
-1.911                	6.233333333333333    
-1.9103500000000002   	4.566666666666666    
-1.9097               	5.822222222222222    
-1.9090500000000001   	5.455555555555556    
-1.9083999999999999   	4.266666666666667    
-1.90775              	5.3                  
-1.9071000000000002   	6.044444444444444    
-1.90645              	5.155555555555555    
-1.9058000000000002   	4.333333333333333    
-1.90515              	4.911111111111111    
-1.9045               	4.711111111111112    
-1.9038500000000003   	4.655555555555556    
-1.9032               	3.722222222222223    
-1.9025500000000002   	4.300000000000001    
-1.9019               	4.711111111111111    
-1.90125              	5.544444444444443    
-1.9005999999999998   	4.266666666666667    
-1.89995              	3.1888888888888887   
-1.8993000000000002   	5.300000000000001    
-1.89865              	4.3                  
-1.8980000000000001   	4.688888888888889    
-1.8973499999999999   	4.2666666666666675   
-1.8967               	2.7666666666666666   
-1.8960500000000002   	5.166666666666666    
-1.8954               	4.566666666666666    
-1.8947500000000002   	4.333333333333333    
-1.8941               	4.333333333333333    
-1.89345              	4.955555555555556    
-1.8928000000000003   	6.311111111111111    
-1.89215              	5.088888888888889    
-1.8915000000000002   	3.4777777777777774   
-1.89085              	4.2444444444444445   
-1.8902               	4.877777777777777    
-1.8895499999999998   	4.877777777777777    
-1.8889               	3.688888888888889    
-1.8882500000000002   	3.5444444444444447   
-1.8876               	3.4666666666666663   
-1.8869500000000001   	1.911111111111111    
-1.8862999999999999   	4.2                  
-1.88565              	3.0444444444444447   
-1.8850000000000002   	1.9888888888888887   
-1.88435              	2.011111111111111    
-1.8837000000000002   	1.7                  
-1.88305              	0.9888888888888889   
-1.8824               	1.2777777777777777   
-1.8817500000000003   	1.2888888888888888   
-1.8811               	1.4555555555555555   
-1.8804500000000002   	3.2222222222222223   
-1.8798               	2.177777777777778    
-1.87915              	2.888888888888889    
-1.8784999999999998   	3.944444444444445    
-1.87785              	3.3333333333333335   
-1.8772000000000002   	3.1666666666666665   
-1.87655              	0.3                  
-1.8759000000000001   	1.1666666666666667   
-1.8752499999999999   	2.988888888888889    
-1.8746               	2.2                  
-1.8739500000000002   	1.3444444444444443   
-1.8733               	3.0555555555555554   
-1.8726500000000001   	1.7777777777777777   
-1.8719999999999999   	2.1222222222222222   
-1.87135              	1.4555555555555557   
-1.8707000000000003   	3.9111111111111105   
-1.87005              	1.0                  
-1.8694000000000002   	0.41111111111111115  
-1.86875              	0.1888888888888889   
-1.8681               	-1.3888888888888888  
-1.8674499999999998   	0.3222222222222222   
-1.8668               	1.4333333333333331   
-1.8661500000000002   	1.1777777777777778   
-1.8655               	1.4777777777777779   
-1.8648500000000001   	2.2555555555555555   
-1.8641999999999999   	1.1666666666666667   
-1.86355              	1.0666666666666664   
-1.8629000000000002   	-0.2777777777777778  
-1.86225              	0.011111111111111146 
-1.8616000000000001   	0.288888888888889    
-1.8609499999999999   	1.4333333333333333   
-1.8603               	-1.2111111111111112  
-1.8596500000000002   	-1.011111111111111   
-1.859                	-0.5                 
-1.8583500000000002   	0.2666666666666667   
-1.8577               	0.7111111111111111   
-1.85705              	1.0666666666666669   
-1.8563999999999998   	-0.26666666666666666 
-1.85575              	-1.0999999999999999  
-1.8551000000000002   	-0.6888888888888888  
-1.85445              	-0.5777777777777778  
-1.8538000000000001   	-0.711111111111111   
-1.8531499999999999   	1.5555555555555558   
-1.8525               	0.5333333333333333   
-1.8518500000000002   	-1.0111111111111113  
-1.8512               	0.38888888888888884  
-1.8505500000000001   	-1.0666666666666667  
-1.8498999999999999   	0.2222222222222222   
-1.84925              	1.9444444444444444   
-1.8486000000000002   	-0.16666666666666663 
-1.84795              	1.222222222222222    
-1.8473000000000002   	-0.8222222222222221  
-1.84665              	-2.3777777777777778  
-1.846                	-1.4333333333333331  
-1.8453500000000003   	-0.8444444444444446  
-1.8447               	0.7444444444444445   
-1.8440500000000002   	-1.0444444444444443  
-1.8434               	-2.1111111111111116  
-1.84275              	-0.8333333333333334  
-1.8420999999999998   	0.7999999999999999   
-1.84145              	-0.3111111111111111  
-1.8408000000000002   	-0.9444444444444444  
-1.84015              	-1.6444444444444446  
-1.8395000000000001   	-1.9333333333333331  
-1.8388499999999999   	0.288888888888889    
-1.8382               	-0.2222222222222222  
-1.8375500000000002   	-0.9222222222222223  
-1.8369               	-1.9333333333333336  
-1.8362500000000002   	1.0666666666666669   
-1.8356               	1.088888888888889    
-1.83495              	-2.4111111111111105  
-1.8343000000000003   	-0.39999999999999997 
-1.83365              	-1.7555555555555555  
-1.8330000000000002   	0.3888888888888889   
-1.83235              	-0.7333333333333333  
-1.8317               	-2.7222222222222223  
-1.8310499999999998   	-1.0999999999999999  
-1.8304               	-1.3222222222222222  
-1.8297500000000002   	0.19999999999999998  
-1.8291               	-1.3999999999999997  
-1.8284500000000001   	-0.6222222222222222  
-1.8277999999999999   	-0.9444444444444442  
-1.82715              	-1.0333333333333334  
-1.8265000000000002   	-1.7999999999999998  
-1.82585              	-1.7111111111111108  
-1.8252000000000002   	-1.822222222222222   
-1.82455              	-1.7000000000000002  
-1.8239               	-2.9111111111111114  
-1.8232500000000003   	-0.9444444444444444  
-1.8226               	-1.2666666666666666  
