x-axis                	strain               
-1.9994000000000003   	-2.8888888888888884  
-1.9987500000000002   	-1.677777777777778   
-1.9981000000000002   	0.6111111111111112   
-1.9974500000000002   	0.5888888888888888   
-1.9968000000000001   	3.5333333333333337   
-1.99615              	7.966666666666667    
-1.9955000000000003   	1.4555555555555557   
-1.9948500000000002   	0.7111111111111111   
-1.9942000000000002   	2.222222222222222    
-1.9935500000000002   	5.377777777777777    
-1.9929000000000001   	10.733333333333333   
-1.99225              	0.5333333333333334   
-1.9916000000000003   	-2.066666666666667   
-1.9909500000000002   	-2.3333333333333335  
-1.9903000000000002   	2.155555555555556    
-1.9896500000000001   	1.5666666666666664   
-1.989                	-1.2999999999999998  
-1.9883500000000003   	-3.577777777777778   
-1.9877000000000002   	-2.233333333333334   
-1.9870500000000002   	5.955555555555556    
-1.9864000000000002   	6.633333333333333    
-1.9857500000000001   	5.011111111111111    
-1.9851               	0.5333333333333337   
-1.9844500000000003   	1.3999999999999997   
-1.9838000000000002   	3.388888888888889    
-1.9831500000000002   	3.711111111111111    
-1.9825000000000002   	1.2111111111111112   
-1.9818500000000001   	4.977777777777778    
-1.9812               	6.988888888888889    
-1.9805500000000003   	-1.7666666666666666  
-1.9799000000000002   	0.6444444444444445   
-1.9792500000000002   	3.8444444444444446   
-1.9786000000000001   	2.1888888888888887   
-1.97795              	3.722222222222223    
-1.9773000000000003   	-1.0444444444444445  
-1.9766500000000002   	4.277777777777778    
-1.9760000000000002   	7.800000000000001    
-1.9753500000000002   	5.477777777777778    
-1.9747000000000001   	-0.8555555555555556  
-1.97405              	-0.47777777777777775 
-1.9734000000000003   	3.3111111111111113   
-1.9727500000000002   	0.39999999999999997  
-1.9721000000000002   	-0.36666666666666675 
-1.9714500000000001   	1.9555555555555557   
-1.9708               	0.4000000000000001   
-1.9701500000000003   	-2.5666666666666664  
-1.9695000000000003   	-0.9222222222222223  
-1.9688500000000002   	-3.577777777777778   
-1.9682000000000002   	-0.5333333333333332  
-1.9675500000000001   	-1.9111111111111114  
-1.9669               	-1.7222222222222223  
-1.9662500000000003   	-0.7                 
-1.9656000000000002   	0.04444444444444443  
-1.9649500000000002   	0.577777777777778    
-1.9643000000000002   	4.355555555555555    
-1.9636500000000001   	4.388888888888889    
-1.963                	4.199999999999999    
-1.9623500000000003   	2.466666666666667    
-1.9617000000000002   	1.9777777777777779   
-1.9610500000000002   	0.9555555555555553   
-1.9604000000000001   	4.577777777777778    
-1.95975              	-0.26666666666666655 
-1.9591000000000003   	1.3555555555555554   
-1.9584500000000002   	3.8666666666666663   
-1.9578000000000002   	2.6222222222222222   
-1.9571500000000002   	5.388888888888889    
-1.9565000000000001   	4.722222222222222    
-1.95585              	-2.311111111111111   
-1.9552000000000003   	0.6555555555555556   
-1.9545500000000002   	5.266666666666667    
-1.9539000000000002   	-1.2999999999999998  
-1.9532500000000002   	-1.2111111111111112  
-1.9526000000000001   	5.322222222222223    
-1.95195              	1.0777777777777782   
-1.9513000000000003   	-1.311111111111111   
-1.9506500000000002   	-1.1555555555555557  
-1.9500000000000002   	1.6222222222222222   
-1.9493500000000001   	2.3222222222222224   
-1.9487               	5.3                  
-1.9480500000000003   	0.14444444444444443  
-1.9474000000000002   	1.2444444444444445   
-1.9467500000000002   	-2.6555555555555554  
-1.9461000000000002   	-3.4                 
-1.9454500000000001   	-2.9111111111111105  
-1.9448               	1.0666666666666667   
-1.9441500000000003   	4.0                  
-1.9435000000000002   	-0.8888888888888888  
-1.9428500000000002   	-2.088888888888889   
-1.9422000000000001   	6.444444444444444    
-1.94155              	3.044444444444445    
-1.9409000000000003   	1.8888888888888888   
-1.9402500000000003   	0.6222222222222222   
-1.9396000000000002   	2.6555555555555554   
-1.9389500000000002   	4.0                  
-1.9383000000000001   	-0.211111111111111   
-1.93765              	-0.41111111111111115 
-1.9370000000000003   	3.788888888888889    
-1.9363500000000002   	2.566666666666667    
-1.9357000000000002   	1.455555555555555    
-1.9350500000000002   	2.8888888888888893   
-1.9344000000000001   	-0.6444444444444445  
-1.93375              	1.4                  
-1.9331000000000003   	1.1444444444444446   
-1.9324500000000002   	5.355555555555555    
-1.9318000000000002   	3.644444444444444    
-1.9311500000000001   	0.30000000000000004  
-1.9305               	-1.333333333333333   
-1.9298500000000003   	-0.05555555555555555 
-1.9292000000000002   	2.9555555555555553   
-1.9285500000000002   	-0.011111111111111072
-1.9279000000000002   	-1.6444444444444444  
-1.9272500000000001   	0.6666666666666665   
-1.9266               	3.577777777777778    
-1.9259500000000003   	0.5444444444444446   
-1.9253000000000002   	4.888888888888888    
-1.9246500000000002   	4.1                  
-1.9240000000000002   	2.133333333333333    
-1.9233500000000001   	1.9777777777777779   
-1.9227               	-4.822222222222222   
-1.9220500000000003   	-4.1                 
-1.9214000000000002   	-2.711111111111111   
-1.9207500000000002   	1.7333333333333332   
-1.9201000000000001   	-1.8777777777777775  
-1.91945              	1.5000000000000002   
-1.9188000000000003   	2.7222222222222223   
-1.9181500000000002   	5.211111111111111    
-1.9175000000000002   	0.922222222222222    
-1.9168500000000002   	-1.4555555555555557  
-1.9162000000000001   	-1.1111111111111112  
-1.91555              	-3.333333333333333   
-1.9149000000000003   	-0.5333333333333333  
-1.9142500000000002   	0.4666666666666667   
-1.9136000000000002   	0.9888888888888885   
-1.9129500000000002   	-0.2555555555555556  
-1.9123               	0.9777777777777779   
-1.91165              	4.7444444444444445   
-1.9110000000000003   	2.4444444444444446   
-1.9103500000000002   	0.711111111111111    
-1.9097000000000002   	0.5222222222222225   
-1.9090500000000001   	-2.977777777777778   
-1.9084               	1.655555555555556    
-1.9077500000000003   	1.833333333333333    
-1.9071000000000002   	2.966666666666667    
-1.9064500000000002   	1.5888888888888888   
-1.9058000000000002   	-0.08888888888888886 
-1.9051500000000001   	0.7111111111111114   
-1.9045               	1.2222222222222223   
-1.9038500000000003   	3.2                  
-1.9032000000000002   	-0.17777777777777773 
-1.9025500000000002   	-1.1555555555555554  
-1.9019000000000001   	1.8444444444444446   
-1.90125              	4.866666666666667    
-1.9006000000000003   	1.3666666666666667   
-1.8999500000000002   	0.4666666666666667   
-1.8993000000000002   	-1.4777777777777779  
-1.8986500000000002   	0.5555555555555556   
-1.8980000000000001   	-1.288888888888889   
-1.89735              	-3.233333333333333   
-1.8967000000000003   	1.1444444444444446   
